"Gemeindenr"	"gini_steink.2001"	"median_steink.2001"	"primary.2001"	"secondary.2001"	"tertiary.2001"	"tert.2001"	"sek.2001"	"prim.2001"	"rank_median.2001"	"rank_gini.2001"	"gini_steink.2005"	"median_steink.2005"	"primary.2005"	"secondary.2005"	"tertiary.2005"	"tert.2005"	"sek.2005"	"prim.2005"	"rank_median.2005"	"rank_gini.2005"	"gini_steink.2008"	"median_steink.2008"	"primary.2008"	"secondary.2008"	"tertiary.2008"	"tert.2008"	"sek.2008"	"prim.2008"	"rank_median.2008"	"rank_gini.2008"	"gini_steink.1971"	"median_steink.1971"	"primary.1971"	"secondary.1971"	"tertiary.1971"	"tert.1971"	"sek.1971"	"prim.1971"	"rank_median.1971"	"rank_gini.1971"	"gini_steink.1981"	"median_steink.1981"	"primary.1981"	"secondary.1981"	"tertiary.1981"	"tert.1981"	"sek.1981"	"prim.1981"	"rank_median.1981"	"rank_gini.1981"	"gini_steink.1995"	"median_steink.1995"	"primary.1995"	"secondary.1995"	"tertiary.1995"	"tert.1995"	"sek.1995"	"prim.1995"	"rank_median.1995"	"rank_gini.1995"	"diff_gini"	"diff_median"	"diff_primary"	"diff_secondary"	"diff_tertiary"
3312	0.303999990224838	44600	0.2203499443266	0.49678838214517	0.28286167352823	232.172471	407.763218	180.86293	720.5	993	0.324999988079071	44700	0.195096181217062	0.519167982034235	0.285735836748702	236.351006	429.43817	161.376953	711.5	1597.5	0.33500000834465	45800	0.171009994145611	0.524663286408471	0.304326719445918	277.191835	477.882387	155.762117	642.5	1707	0.256999999284744	15800							1063	1063	0.303999990224838	25500							1341.5	1117.5	0.282999992370605	43250	0.275932637611041	0.422889591271272	0.301177771117687	211.442618	296.89071	193.719208	1604	545.5	589.5	-699	-0.104922643465429	0.101773695137199	0.00314894832823059
3313	0.300000011920929	44800	0.124785035695829	0.501749625890345	0.373465338413826	409.799249	550.564132	136.925194	741.5	902	0.300999999046326	45100	0.11855113463879	0.449269224265631	0.432179641095578	440.254664	457.663556	120.766193	766.5	985	0.296999990940094	47200	0.111283021355493	0.476761357364196	0.41195562128031	450.960017	521.901629	121.819416	832	878	0.239999994635582	16600							1472	837	0.293000012636185	25800							1420	856	0.305000007152557	42850	0.137054512766551	0.566429207780584	0.296516279452865	345.090951	659.220446	159.506494	1531	1117.5	22	-588	-0.0257714914110578	-0.0896678504163876	0.115439341827445
3314	0.337999999523163	50650	0.293461315002194	0.247797435280271	0.458741249717535	41.878513	22.621441	26.790099	1489.5	1543	0.328999996185303	48450	0.293706665313742	0.150813417628042	0.555479917058216	44.342337	12.038994	23.445744	1320.5	1679.5	0.333000004291534	48850	0.240352307691882	0.137016030478913	0.622631661829205	53.977717	11.878311	20.836828	1089.5	1674.5	0.518999993801117	15250							773.5	2842.5	0.317999988794327	24600							1108	1456.5	0.331000000238419	44000	0.374835577047235	0.208567703972106	0.416596718980659	53.711685	26.890569	48.327434	1739	1823	218	-18.5	-0.134483269355353	-0.0715516734931933	0.206034942848547
3315	0.291000008583069	46250	0.174887928957902	0.378364152543623	0.446747918498475	437.568715	370.590011	171.294556	931.5	696.5	0.294999986886978	46200	0.148800890203149	0.378638721249721	0.47256038854713	486.061729	389.456662	153.052223	956	825.5	0.27700001001358	46600	0.151814568730719	0.378280655613606	0.469904775655675	498.913808	401.633378	161.186667	753	433	0.264999985694885	15700							1010	1192	0.354999989271164	25000							1211.5	2093.5	0.28999999165535	43000	0.195206887944452	0.378982625752509	0.425810486303039	476.999523	424.542226	218.673789	1559.5	713	-1274.8	-458.5	-0.0433923192137326	-0.000701970138903385	0.044094289352636
3316	0.331999987363815	50450	0.0720356768861225	0.271470089898488	0.656494233215389	230.985428	95.515896	25.345526	1464.5	1461.5	0.326999992132187	53750	0.0746251746205507	0.165378633659318	0.759996191720131	228.165701	49.649896	22.403935	2036.5	1639.5	0.351000010967255	53600	0.0535943146964113	0.160980088821791	0.785425596481797	260.749142	53.442898	17.792483	1781.5	1921	0.300000011920929	18000							2121.5	1688.5	0.31700000166893	27600							1904.5	1434.5	0.342999994754791	45200	0.098486845367382	0.197211718298439	0.704301436334179	271.157201	75.926833	37.917596	1928.5	2046.5	486.5	-123	-0.0448925306709706	-0.0362316294766482	0.0811241601476188
3331	0.305999994277954	47950	0.370025214877106	0.192621792036785	0.437352993086109	110.019227	48.455369	93.08245	1165	1031.5	0.310000002384186	48100	0.369353183774004	0.236974687869741	0.393672128356254	94.674518	56.990228	88.826036	1265	1233.5	0.328999996185303	50500	0.345202121364051	0.303908361393493	0.350889517242456	81.345422	70.453954	80.026934	1363.5	1613.5	0.282999992370605	15600							959.5	1461	0.381999999284744	20100							270.5	2385.5	0.326999992132187	38100	0.370321126290945	0.202337129520955	0.427341744188101	124.57702	58.984541	107.954589	714	1746	-772	785.15	-0.0251190049268942	0.101571231872539	-0.0764522269456444
3332	0.303999990224838	49600	0.0646044764713215	0.615983774195936	0.319411749332742	593.753021	1145.049384	120.092962	1381	993	0.308999985456467	49400	0.0452336659168801	0.699155678429642	0.255610655653478	565.216679	1546.001475	100.022522	1469.5	1202.5	0.319999992847443	49000	0.0380482444415026	0.710160705873019	0.251791049685478	626.210833	1766.187987	94.626965	1110	1444	0.280000001192093	17350							1832	1416	0.303999990224838	28200							2044.5	1117.5	0.30799999833107	45300	0.0763467920524373	0.638300332034641	0.285352875912922	489.302054	1094.510306	130.913845	1942	1203	326.5	-934.5	-0.0382985476109347	0.0718603738383784	-0.0335618262274436
3333	0.305999994277954	43100	0.403731501913929	0.364478844091554	0.231789653994517	60.900152	95.76276	106.075959	553	1031.5	0.300999999046326	44050	0.339144970297472	0.421839639764151	0.239015389938376	70.036775	123.608308	99.376948	625.5	985	0.331000000238419	46700	0.400926737792855	0.270166727734015	0.32890653447313	80.837933	66.400991	98.538902	761	1640.5	0.250999987125397	14600							493	1001	0.308999985456467	22800							689	1240.5	0.303000003099442	39600	0.506258922483549	0.325723345252222	0.168017732264229	48.5055	94.033966	146.153277	949	1060	400	72	-0.105332184690693	-0.0555566175182074	0.160888802208901
3334	0.388999998569489	48300	0.100023324187628	0.467539623531018	0.432437052281354	290.572594	314.159484	67.209867	1206.5	1890.5	0.330000013113022	48300	0.0725318195907468	0.450511400254683	0.47695678015457	306.039949	289.071236	46.540138	1300	1702.5	0.344999998807907	49200	0.0816903450083738	0.467685001322125	0.450624653669501	264.096562	274.095081	47.876074	1137.5	1855.5	0.225999996066093	16850							1593	648.5	0.340000003576279	24400							1066	1884.5	0.33899998664856	43450	0.120277851306207	0.490688676504683	0.389033472189109	254.578779	321.10071	78.708365	1637	1978	-29	71.5	-0.0385875062978333	-0.023003675182558	0.0615911814803914
3335	0.398999989032745	56700							1872.5	1919	0.393999993801117	57700							2352	2369											0.412000000476837	20000							2615	2615.5	0.370000004768372	32900							2643	2282.5	0.368999987840652	52900							2630.5	2356					
3336	0.342000007629395	51900							1593	1591	0.33899998664856	52700							1933.5	1861											0.388000011444092	20100							2632	2525.5	0.358999997377396	30200							2409.5	2147.5	0.33500000834465	49000							2369.5	1900.5					
3337	0.333000004291534	45000	0.336031218114094	0.263156364248979	0.400812417636926	143.072126	93.935065	119.948132	769.5	1479	0.342999994754791	44400	0.29302641334726	0.294719130054495	0.412254456598245	157.134933	112.335161	111.689965	675	1926	0.349999994039536	46300	0.265542609318066	0.340638276340261	0.393819114341673	152.926735	132.275701	103.114762	713.5	1906.5	0.257999986410141	15400							845.5	1076.5	0.305000007152557	23600							878	1140	0.319000005722046	40600	0.358827495958038	0.284023123889192	0.357149380152771	139.852855	111.218014	140.509973	1116.5	1522.5	766.5	-164.5	-0.0932848866399719	0.0566151524510697	0.0366697341889022
3338	0.321000009775162	49700	0.0217675625513463	0.446082930288884	0.53214950715977	638.45375	535.194181	26.115935	1394	1298.5	0.326999992132187	50300	0.0182701971133545	0.384272420132955	0.597457382753691	706.390507	454.335987	21.601363	1597	1639.5	0.32600000500679	51400	0.0172591617290884	0.375289459655459	0.607451378615453	669.953815	413.904082	19.035007	1517.5	1562	0.28600001335144	18200							2192.5	1496	0.330000013113022	28850							2181	1696.5	0.33500000834465	46150	0.0190062151439153	0.591369114340408	0.389624670515676	494.50808	750.560289	24.122515	2064	1900.5	-134.5	-663.5	-0.00174705341482683	-0.19258043837034	0.217826708099776
3339	0.351000010967255	49600	0.0106951626543555	0.431049703974676	0.558255133370968	1620.091681	1250.933485	31.038038	1381	1684.5	0.321999996900558	50500	0.00931344913525682	0.398534205703761	0.592152345160982	1692.209932	1138.902086	26.615298	1628	1532	0.333999991416931	50500	0.0102801341110674	0.386972466307235	0.602747399581698	1724.904878	1107.413645	29.419046	1363.5	1689	0.330000013113022	17600							1945.5	2079	0.354000002145767	29550							2308	2080	0.351000010967255	47600	0.0125608930001173	0.444942332736055	0.542496774263827	1425.11398	1168.842966	32.996886	2234	2171	-391	-944.5	-0.00228075888904985	-0.0579698664288208	0.0602506253178707
3340																					0.40200001001358	56900	0.00724224408106454	0.327083491555013	0.665674264363922	7604.50724	3736.525374	82.733704	2115.5	2318.5																																			
3351	0.291999995708466	40300	0.200756186451763	0.260803291501545	0.538440522046692	303.837419	147.169085	113.285013	304	718	0.310999989509583	38600	0.177838367843004	0.222804334115445	0.599357298041551	361.567553	134.408671	107.282557	236	1262.5	0.31700000166893	40400	0.195311628750118	0.23731017869833	0.567378192551552	314.795221	131.665459	108.363642	209.5	1373	0.323000013828278	15300							798	1996	0.361999988555908	22300							596	2195	0.312999993562698	36000	0.23127927386793	0.276598589829119	0.492122136302951	302.7618	170.168096	142.286892	449.5	1371.5	-822	-386.5	-0.0359676451178115	-0.0392884111307885	0.0752560562486
3352	0.296000003814697	42800	0.0978580172455867	0.482513853599051	0.419628129155362	675.239109	776.430849	157.466947	525	808.5	0.310999989509583	43000	0.0936559629110648	0.483495616597752	0.422848420491183	633.847663	724.757506	140.389819	536.5	1262.5	0.307000011205673	43600	0.0879455737230039	0.470516742484392	0.441537683792604	700.81748	746.813624	139.588981	423.5	1140	0.305999994277954	17800							2032.5	1766	0.331999987363815	25100							1239	1734.5	0.310000002384186	40000	0.110948266911696	0.471564038911029	0.417487694177275	742.471476	838.642319	197.313417	1017.5	1272.5	-594.5	-815.5	-0.0230026931886925	-0.00104729642663637	0.0240499896153288
3354	0.337000012397766	42900							532.5	1529																					0.298000007867813	15800							1063	1657.5	0.330000013113022	24650							1122.5	1696.5	0.305000007152557	40400							1082	1117.5					
3355	0.301999986171722	41250							390	945.5																					0.279000014066696	16000							1161.5	1401	0.314000010490417	21800							502.5	1370.5	0.303999990224838	39700							969	1090					
3356	0.272000014781952	37600	0.485589366392641	0.165467177383705	0.348943456223654	42.717034	20.256196	59.444982	149.5	344	0.282999992370605	37600	0.431190591679684	0.157043524175321	0.411765884144995	45.14313	17.217153	47.272719	188	515	0.273000001907349	38250	0.489216963767751	0.110787235322076	0.399995800910174	38.331714	10.616773	46.881804	129	359.5	0.203999996185303	15200							748	397	0.284999996423721	21900							517.5	689.5	0.27700001001358	35050	0.47196560783241	0.143817336957399	0.384217055210191	53.928654	20.186182	66.245029	349.5	408	-330	-388.5	0.0172513559353408	-0.033030101635323	0.0157787456999823
3357	0.409000009298325	41300	0.177789282478631	0.198407058720496	0.623803658800872	325.62741	103.569089	92.806547	394.5	1942	0.363000005483627	40550	0.183018855498643	0.13119877113336	0.685782373367997	312.082812	59.705357	83.287412	340	2157.5	0.368000000715256	41300	0.182650407646696	0.129785824344314	0.68756376800899	306.611988	57.876653	81.45107	250.5	2100	0.296999990940094	16100							1212	1643	0.377999991178513	22200							578	2356.5	0.340999990701675	36600	0.165624133467294	0.159872380957289	0.674503485575416	392.361441	92.998419	96.344237	517.5	2013.5	-256.5	-327.5	0.017026274179402	-0.0300865566129757	0.0130602824335737
3358											0.321999996900558	40600	0.217563556809795	0.171044994452236	0.611391448737968	748.384135	209.370544	266.312384	345.5	1532	0.34400001168251	43100	0.219449460138618	0.168619372191691	0.611931167669691	745.562077	205.441749	267.371894	384	1845.5																																			
3371	0.28099998831749	39550	0.17863934552159	0.226403196996645	0.594957457481765	132.000225	50.230941	39.633815	241.5	490.5	0.291000008583069	39850	0.13397747436315	0.415521319598402	0.450501206038448	107.634605	99.277144	32.010153	284.5	697	0.282999992370605	42000	0	0.449036756354107	0.550963243645893	140.420165	114.442871	0	287.5	560.5	0.266999989748001	15500							901	1224.5	0.298000007867813	22800							689	989.5	0.293999999761581	37000	0.173286844017345	0.405317919318249	0.421395236664406	119.433875	114.877164	49.113795	568.5	816.5	-429	-401.5	-0.173286844017345	0.0437188370358585	0.129568006981487
3372	0.298000007867813	39450	0.440033605132963	0.167560754987649	0.392405639879388	101.886574	43.506488	114.252987	229.5	855	0.310999989509583	39250	0.407451024956182	0.16249971130609	0.430049263737728	115.502765	43.644223	109.433323	260	1262.5	0.287999987602234	40450	0.402542577362557	0.19193241761139	0.405525005026053	104.470398	49.445178	103.702072	212	671.5	0.261999994516373	15500							901	1143	0.291999995708466	20050							262.5	836.5	0.312000006437302	36000	0.449237703354331	0.167284349815107	0.383477946830561	114.714791	50.041963	134.38637	449.5	1340	-165	-50.5	-0.0466951259917744	0.0246480677962825	0.0220470581954919
3373	0.243000000715256	37300	0.514085531471634	0.0567407009402913	0.429173767588075	30.255091	4	36.241042	142	67	0.270000010728836	41550	0.520211547640821	0.189982579186031	0.289805873173148	17.217524	11.286968	30.90605	414.5	272	0.27700001001358	39000	0.663215519655892	0.159419735718556	0.177364744625551	8.785802	7.896892	32.852528	150	433	0.190999999642372	16200							1262	286	0.248999997973442	20450							317.5	196	0.254000008106232	35150	0.623276227811307	0.0279542146863002	0.348769557502393	24.952914	2	44.592648	361.5	141	237	-167.5	0.0399392918445852	0.131465521032256	-0.151847562525845
3374	0.407000005245209	45250	0.0195890667195475	0.551906811966454	0.428504121313998	261.432998	336.721738	11.95141	803	1939	0.374000012874603	45000	0.0210765159428864	0.554723946233087	0.424199537824027	235.570194	308.054149	11.704395	746	2249	0.361000001430511	44900	0.0141453972513683	0.557634179358725	0.428220423389907	219.553056	285.904832	7.252492	541.5	2039	0.389999985694885	17900							2078	2534.5	0.456999987363815	26700							1672.5	2709.5	0.389999985694885	43000	0.0217560117965734	0.444535892899115	0.533708095304312	339.474692	282.755099	13.838305	1559.5	2505.5	-670.5	-968.45	-0.00761061454520512	0.11309828645961	-0.105487671914405
3375	0.340000003576279	44900	0.213430462685492	0.289949269958785	0.496620267355723	192.221941	112.227823	82.610438	754	1570	0.319999992847443	46100	0.232114762260435	0.427131792607007	0.340753445132559	113.219581	141.919864	77.123024	933	1483.5	0.314999997615814	45000	0.242226478062776	0.440880623336275	0.316892898600949	100.545948	139.885622	76.855275	556	1331	0.270999997854233	15450							868	1280.5	0.284999996423721	23800							928.5	689.5	0.323000013828278	40600	0.336133760551226	0.2529459635239	0.410920275924875	152.459273	93.847785	124.712047	1116.5	1630.5	641.5	-372.5	-0.0939072824884492	0.187934659812375	-0.0940273773239256
3376	0.317999988794327	40800	0.211367958231784	0.247724213010014	0.540907828758203	213.148387	97.617401	83.290973	355	1243.5	0.317999988794327	42200	0.21098966733306	0.256848791879097	0.532161540787843	209.595383	101.161615	83.099692	470	1440.5	0.312000006437302	44900	0.488104504379913	0.164470935558084	0.347424560062004	191.627898	90.716729	269.222303	541.5	1249.5	0.231000006198883	14300							392.5	715	0.314999997615814	22850							701	1394.5	0.310000002384186	39550	0.225191686224546	0.28989624735344	0.484912066422014	170.745078	102.076976	79.293494	935	1272.5	-145	-159.5	0.0893623928696148	-0.125425311795356	-0.137487506360011
3377	0.326999992132187	44200	0.0774546969363438	0.37641858568086	0.546126717382796	1897.090357	1307.572119	269.055796	670.5	1394.5	0.323000013828278	44200	0.0659072392213341	0.411848915741542	0.522243845037124	1867.160302	1472.469141	235.635866	647.5	1554	0.316000014543533	44900	0.0625298599891509	0.416774208733114	0.520695931277735	1930.6365	1545.315512	231.84823	541.5	1352.5	0.333999991416931	18600							2339.5	2124	0.351000010967255	26200							1534	2042.5	0.326999992132187	41900	0.0782065555547247	0.483325847655242	0.438467596790033	1754.901545	1934.440043	313.010143	1366.5	1746	-690	-968.45	-0.0156766955655737	-0.0665516389221276	0.0822283344877012
3391	0.317999988794327	43800	0.119115285764264	0.405672654576612	0.475212059659124	540.579069	461.474286	135.499992	629	1243.5	0.323000013828278	43500	0.107670848136022	0.426563321258457	0.465765830605521	566.383495	518.712213	130.930582	577.5	1554	0.340000003576279	44200	0.0848732119820785	0.456406043275312	0.45872074474261	605.808463	602.751558	112.087606	479	1791.5	0.296999990940094	16400							1370	1643	0.321000009775162	26250							1550	1513	0.319999992847443	41100	0.113755765476173	0.522410082079939	0.363834152443888	522.329217	749.984704	163.310562	1207.5	1547	278.5	-968.45	-0.0288825534940944	-0.066004038804627	0.0948865922987215
3392	0.33899998664856	44900	0.100635111964796	0.512787291068216	0.386577596966989	1380.48733	1831.188263	359.372861	754	1557	0.31700000166893	45550	0.0845692380796454	0.538577911611869	0.376852850308486	1344.778813	1921.885861	301.780707	839.5	1413.5	0.305000007152557	46000	0.0772673121789532	0.578355235624253	0.344377452196794	1279.185571	2148.293007	287.008427	671	1088.5	0.296999990940094	17000							1669.5	1643	0.317999988794327	26200							1534	1456.5	0.303000003099442	42200	0.1225738811159	0.59395233357685	0.28347378530725	984.464685	2062.713123	425.681892	1426	1060	-368	-863	-0.0453065689369467	-0.0155970979525973	0.0609036668895442
